pm2.5,pm10,no,no2,co,nox,ozone,timestamp,benzene,eth_benzene,toluene,mp_xylene,xylene
,,8.36,15.74,1.22,24.1,23.0,2021-07-19 10:45:00,0.49,,,0.22,
,,6.22,14.96,1.26,21.17,23.0,2021-07-19 11:00:00,0.48,,,0.23,
,,7.25,15.15,1.27,22.39,23.0,2021-07-19 11:15:00,0.39,,,0.25,
,,8.18,15.58,1.32,23.76,24.0,2021-07-19 11:30:00,0.51,,,0.23,
,,9.38,14.92,1.19,24.3,23.0,2021-07-19 11:45:00,0.57,,,0.24,
,,8.1,14.56,1.25,22.66,23.0,2021-07-19 12:00:00,0.56,,,0.23,
,,8.6,14.9,1.4,23.5,23.0,2021-07-19 12:15:00,0.51,,,0.23,
,,8.52,16.07,1.44,24.59,24.0,2021-07-19 12:30:00,0.52,,,0.23,
,,6.61,15.66,1.33,22.27,23.0,2021-07-19 12:45:00,0.67,,,0.25,
,,6.95,15.04,1.33,22.0,23.0,2021-07-19 13:00:00,0.85,,,0.29,
,,7.75,14.68,1.23,22.43,23.0,2021-07-19 13:15:00,0.57,,,0.25,
,,6.98,15.39,1.19,22.37,24.0,2021-07-19 13:30:00,0.44,,,0.22,
,,8.46,15.54,1.22,24.0,24.0,2021-07-19 13:45:00,0.37,,,0.19,
,,6.82,14.85,1.26,21.67,24.0,2021-07-19 14:00:00,0.43,,,0.21,
,,8.58,15.28,1.3,23.86,24.0,2021-07-19 14:15:00,0.49,,,0.21,
,,6.38,14.86,1.22,21.24,25.0,2021-07-19 14:30:00,0.51,,,0.23,
,,6.57,15.21,1.46,21.78,25.0,2021-07-19 14:45:00,0.48,,,0.22,
,,8.79,15.05,1.44,23.84,24.0,2021-07-19 15:00:00,0.48,,,0.21,
,,8.44,15.52,1.39,23.96,24.0,2021-07-19 15:15:00,0.54,,,0.24,
,,7.18,15.55,1.32,22.73,25.0,2021-07-19 15:30:00,0.54,,,0.25,
,,8.59,15.98,1.26,24.57,24.0,2021-07-19 15:45:00,0.58,,,0.29,
,,9.21,15.56,1.48,24.77,24.0,2021-07-19 16:00:00,0.41,,,0.23,
,,8.11,15.99,1.55,24.1,24.0,2021-07-19 16:15:00,0.58,,,0.25,
,,7.53,15.62,1.25,23.15,25.0,2021-07-19 16:30:00,0.57,,,0.26,
,,7.59,15.46,1.29,23.05,24.0,2021-07-19 16:45:00,0.53,,,0.25,
,,7.08,15.85,1.27,22.94,24.0,2021-07-19 17:00:00,0.53,,,0.25,
,,6.08,16.38,1.4,22.46,24.0,2021-07-19 17:15:00,0.44,,,0.22,
,,7.26,14.86,1.45,22.12,25.0,2021-07-19 17:30:00,0.4,,,0.22,
,,8.75,15.14,1.4,23.89,24.0,2021-07-19 17:45:00,0.6,,,0.25,
,,8.78,16.04,1.49,24.82,24.0,2021-07-19 18:00:00,0.72,,,0.25,
,,6.47,15.24,1.35,21.71,25.0,2021-07-19 18:15:00,0.66,,,0.25,
,,5.33,15.13,1.34,20.46,25.0,2021-07-19 18:30:00,0.66,,,0.26,
,,6.92,15.07,1.3,21.99,24.0,2021-07-19 18:45:00,0.58,,,0.25,
,,7.75,15.42,1.31,23.18,24.0,2021-07-19 19:00:00,0.54,,,0.23,
,,8.03,14.54,1.27,22.57,25.0,2021-07-19 19:15:00,0.48,,,0.22,
,,8.27,15.08,1.78,23.36,25.0,2021-07-19 19:30:00,0.48,,,0.22,
,,9.01,15.08,1.5,24.09,24.0,2021-07-19 19:45:00,0.59,,,0.24,
,,8.61,14.73,1.42,23.34,24.0,2021-07-19 20:00:00,0.74,,,0.28,
,,7.28,15.08,1.27,22.37,25.0,2021-07-19 20:15:00,0.66,,,0.34,
,,7.11,14.75,1.23,21.86,25.0,2021-07-19 20:30:00,0.57,,,0.26,
,,7.94,15.16,1.15,23.1,25.0,2021-07-19 20:45:00,0.56,,,0.26,
,,7.34,15.23,1.39,22.58,25.0,2021-07-19 21:00:00,0.5,,,0.22,
,,7.66,15.24,1.39,22.91,25.0,2021-07-19 21:15:00,0.48,,,0.23,
,,8.72,15.73,1.21,24.45,25.0,2021-07-19 21:30:00,0.67,,,0.25,
,,9.57,15.04,1.11,24.61,24.0,2021-07-19 21:45:00,0.73,,,0.26,
,,8.12,15.11,1.26,23.23,24.0,2021-07-19 22:00:00,0.63,,,0.24,
,,7.35,14.72,1.2,22.06,25.0,2021-07-19 22:15:00,0.41,,,0.22,
,,8.07,14.77,1.18,22.84,24.0,2021-07-19 22:30:00,0.47,,,0.2,
,,8.36,14.25,1.2,22.61,24.0,2021-07-19 22:45:00,0.42,,,0.19,
,,8.47,14.8,1.18,23.27,24.0,2021-07-19 23:00:00,0.4,,,0.2,
,,7.89,15.52,1.15,23.41,25.0,2021-07-19 23:15:00,0.42,,,0.19,
,,7.48,15.81,1.45,23.29,24.0,2021-07-19 23:30:00,0.41,,,0.19,
,,10.72,15.4,1.27,26.12,24.0,2021-07-20 00:00:00,0.5,,,0.2,
,,8.18,15.96,1.12,24.14,24.0,2021-07-20 00:15:00,0.48,,,0.19,
,,6.29,15.13,1.1,21.42,24.0,2021-07-20 00:30:00,0.44,,,0.19,
,,7.99,15.26,1.16,23.25,24.0,2021-07-20 00:45:00,0.42,,,0.19,
,,7.86,15.6,1.06,23.46,24.0,2021-07-20 01:00:00,0.4,,,0.19,
,,7.64,15.98,1.08,23.61,26.0,2021-07-20 01:15:00,0.36,,,0.19,
,,6.94,14.74,1.04,21.68,25.0,2021-07-20 01:30:00,0.38,,,0.19,
,,7.05,15.49,1.04,22.54,24.0,2021-07-20 01:45:00,0.36,,,0.19,
,,7.62,15.13,1.09,22.76,25.0,2021-07-20 02:00:00,0.39,,,0.19,
,,9.08,15.46,1.23,24.54,26.0,2021-07-20 02:15:00,0.37,,,0.19,
,,8.94,15.15,1.12,24.09,25.0,2021-07-20 02:30:00,0.35,,,0.19,
,,7.42,15.63,1.13,23.05,24.0,2021-07-20 02:45:00,0.37,,,0.19,
,,7.81,15.16,1.14,22.97,24.0,2021-07-20 03:00:00,0.39,,,0.19,
,,7.2,15.85,1.12,23.05,25.0,2021-07-20 03:15:00,0.36,,,0.19,
,,7.45,15.58,1.11,23.03,25.0,2021-07-20 03:30:00,0.38,,,0.19,
,,8.21,15.03,1.18,23.24,24.0,2021-07-20 03:45:00,0.4,,,0.19,
,,10.19,14.46,1.33,24.07,24.0,2021-07-20 04:00:00,0.41,,,0.19,
,,7.97,15.4,1.16,23.37,25.0,2021-07-20 04:15:00,0.4,,,0.19,
,,9.65,15.68,1.31,25.33,24.0,2021-07-20 04:30:00,0.38,,,0.19,
,,8.98,15.64,1.29,24.62,24.0,2021-07-20 04:45:00,0.47,,,0.19,
,,10.32,15.79,1.3,26.1,23.0,2021-07-20 05:00:00,0.46,,,0.19,
,,7.48,15.6,1.14,23.08,24.0,2021-07-20 05:15:00,0.47,,,0.19,
,,7.8,15.97,1.03,23.77,24.0,2021-07-20 05:30:00,0.46,,,0.19,
,,7.13,16.51,1.18,23.64,24.0,2021-07-20 05:45:00,0.42,,,0.19,
,,9.37,15.84,1.27,25.21,24.0,2021-07-20 06:00:00,0.35,,,0.19,
,,11.21,15.47,1.36,26.68,25.0,2021-07-20 06:15:00,0.35,,,0.19,
,,9.18,15.17,1.23,24.35,24.0,2021-07-20 06:30:00,0.42,,,0.2,
,,7.06,15.47,1.15,22.53,24.0,2021-07-20 06:45:00,0.57,,,0.22,
,,7.58,15.5,1.15,23.08,24.0,2021-07-20 07:00:00,0.5,,,0.19,
,,8.04,15.66,1.52,23.7,25.0,2021-07-20 07:15:00,0.42,,,0.19,
,,8.99,16.02,1.61,25.01,24.0,2021-07-20 07:30:00,0.47,,,0.2,
,,8.8,15.01,1.4,23.81,23.0,2021-07-20 07:45:00,0.91,,,0.29,
,,8.06,15.12,1.46,23.18,24.0,2021-07-20 08:00:00,1.07,,,0.39,
,,5.73,15.62,1.35,21.35,24.0,2021-07-20 08:15:00,0.65,,,0.27,
,,6.49,15.96,1.47,22.45,23.0,2021-07-20 08:30:00,0.76,,,0.25,
,,7.91,15.66,1.19,23.57,23.0,2021-07-20 08:45:00,0.6,,,0.24,
,,6.1,15.64,1.1,21.74,24.0,2021-07-20 09:00:00,0.63,,,0.26,
,,7.21,14.57,1.22,21.78,24.0,2021-07-20 09:15:00,0.56,,,0.23,
,,8.13,14.52,1.48,22.65,23.0,2021-07-20 09:30:00,0.61,,,0.23,
,,7.72,15.38,1.42,23.11,22.0,2021-07-20 09:45:00,0.55,,,0.23,
,,7.5,15.62,1.3,23.12,23.0,2021-07-20 10:00:00,0.76,,,0.3,
,,7.35,15.71,1.34,23.06,23.0,2021-07-20 10:30:00,0.62,,,0.26,
,,8.73,15.55,1.37,24.28,22.0,2021-07-20 10:45:00,0.37,,,0.19,
,,8.48,15.52,1.24,24.0,23.0,2021-07-20 11:00:00,0.67,,,0.27,
,,8.83,14.97,1.57,23.8,24.0,2021-07-20 11:15:00,0.57,,,0.28,
,,8.28,14.72,1.68,23.0,22.0,2021-07-20 11:30:00,0.48,,,0.22,
,,9.37,15.15,1.74,24.53,22.0,2021-07-20 11:45:00,0.65,,,0.28,
,,8.67,15.68,1.42,24.35,22.0,2021-07-20 12:00:00,0.91,,,0.36,
,,7.81,15.79,1.3,23.6,22.0,2021-07-20 12:15:00,0.67,,,0.42,
,,7.45,15.67,1.21,23.13,22.0,2021-07-20 12:30:00,0.63,,,0.31,
,,8.14,15.25,1.25,23.4,22.0,2021-07-20 12:45:00,0.53,,,0.26,
,,9.18,14.96,1.35,24.14,23.0,2021-07-20 13:00:00,0.45,,,0.23,
,,8.04,15.29,1.52,23.33,23.0,2021-07-20 13:15:00,0.46,,,0.22,
,,9.07,14.68,1.05,23.75,22.0,2021-07-20 13:30:00,0.69,,,0.26,
,,7.38,15.07,1.48,22.45,21.0,2021-07-20 13:45:00,0.91,,,0.34,
,,7.72,15.26,1.48,22.99,22.0,2021-07-20 14:00:00,0.46,,,0.24,
,,9.05,15.61,1.98,24.66,22.0,2021-07-20 14:15:00,0.59,,,0.23,
,,10.25,14.92,1.63,25.17,20.0,2021-07-20 14:30:00,0.65,,,0.28,
,,10.25,15.34,1.59,25.59,20.0,2021-07-20 14:45:00,1.05,,,0.54,
,,8.55,15.28,1.29,23.83,21.0,2021-07-20 15:00:00,0.63,,,0.37,
,,9.64,15.39,1.4,25.03,21.0,2021-07-20 15:15:00,0.56,,,0.33,
,,9.25,14.03,1.61,23.28,21.0,2021-07-20 15:30:00,0.53,,,0.24,
,,8.15,15.09,1.34,23.25,21.0,2021-07-20 15:45:00,0.61,,,0.31,
,,6.77,15.58,1.27,22.35,22.0,2021-07-20 16:00:00,0.7,,,0.26,
,,8.1,15.04,1.48,23.14,22.0,2021-07-20 16:15:00,0.49,,,0.27,
,,7.07,15.55,1.39,22.62,21.0,2021-07-20 16:30:00,0.36,,,0.23,
,,7.22,15.5,1.29,22.72,21.0,2021-07-20 16:45:00,0.57,,,0.26,
,,8.29,14.44,1.25,22.72,22.0,2021-07-20 17:00:00,0.57,,,0.26,
,,7.87,14.72,1.34,22.59,22.0,2021-07-20 17:15:00,0.49,,,0.24,
,,8.7,14.89,1.27,23.59,22.0,2021-07-20 17:30:00,0.49,,,0.25,
,,9.06,14.87,1.47,23.93,22.0,2021-07-20 17:45:00,0.49,,,0.23,
,,7.93,15.25,1.4,23.18,23.0,2021-07-20 18:00:00,0.56,,,0.24,
,,5.49,14.06,1.34,19.55,23.0,2021-07-20 18:15:00,0.74,,,0.32,
,,6.76,14.5,1.43,21.27,23.0,2021-07-20 18:30:00,0.52,,,0.26,
,,8.73,13.28,1.38,21.88,22.0,2021-07-20 18:45:00,0.52,,,0.25,
,,7.38,14.03,1.25,21.42,24.0,2021-07-20 19:00:00,0.37,,,0.26,
,,6.1,15.24,1.29,21.34,24.0,2021-07-20 19:15:00,0.55,,,0.24,
,,7.8,16.04,1.33,23.85,23.0,2021-07-20 19:30:00,0.54,,,0.23,
,,6.98,15.59,1.35,22.57,23.0,2021-07-20 19:45:00,0.55,,,0.23,
,,7.58,15.4,1.31,22.98,24.0,2021-07-20 20:00:00,0.56,,,0.24,
,,6.05,15.22,1.39,21.28,24.0,2021-07-20 20:15:00,0.59,,,0.25,
,,7.63,15.14,1.53,22.77,23.0,2021-07-20 20:30:00,0.51,,,0.23,
,,9.0,15.94,1.67,24.95,23.0,2021-07-20 20:45:00,0.72,,,0.27,
,,6.95,16.24,1.41,23.18,24.0,2021-07-20 21:00:00,0.81,,,0.3,
,,6.99,15.63,1.3,22.62,24.0,2021-07-20 21:15:00,0.81,,,0.35,
,,8.52,16.47,1.26,24.98,23.0,2021-07-20 21:30:00,0.64,,,0.28,
,,7.69,16.13,1.21,23.82,24.0,2021-07-20 21:45:00,0.53,,,0.24,
,,8.59,15.17,1.14,23.77,25.0,2021-07-20 22:00:00,0.47,,,0.19,
,,7.59,14.78,1.2,22.37,24.0,2021-07-20 22:15:00,0.48,,,0.22,
,,10.28,15.12,1.51,25.4,23.0,2021-07-20 22:30:00,0.42,,,0.22,
,,8.72,16.09,1.19,24.77,24.0,2021-07-20 22:45:00,0.48,,,0.21,
,,9.8,16.3,1.52,26.1,24.0,2021-07-20 23:00:00,0.54,,,0.21,
,,11.0,15.8,1.35,26.8,22.0,2021-07-20 23:15:00,0.46,,,0.21,
,,10.64,15.13,1.2,25.77,21.0,2021-07-20 23:30:00,0.56,,,0.24,
,,6.4,15.38,1.07,21.78,22.0,2021-07-21 00:00:00,0.53,,,0.2,
,,7.79,15.93,1.1,23.72,22.0,2021-07-21 00:15:00,0.36,,,0.19,
,,8.49,14.8,1.17,23.29,22.0,2021-07-21 00:30:00,0.44,,,0.19,
,,6.35,15.76,1.03,22.11,23.0,2021-07-21 00:45:00,0.45,,,0.19,
,,7.89,15.42,1.13,23.32,23.0,2021-07-21 01:00:00,0.36,,,0.19,
,,7.41,15.26,1.11,22.68,23.0,2021-07-21 01:15:00,0.41,,,0.19,
,,7.99,15.65,1.22,23.64,23.0,2021-07-21 01:30:00,0.36,,,0.19,
,,7.95,15.84,1.12,23.78,23.0,2021-07-21 01:45:00,0.35,,,0.19,
,,8.06,15.1,1.19,23.16,24.0,2021-07-21 02:00:00,0.35,,,0.19,
,,8.07,14.67,1.14,22.75,23.0,2021-07-21 02:15:00,0.39,,,0.19,
,,8.72,15.06,1.07,23.78,23.0,2021-07-21 02:30:00,0.41,,,0.19,
,,7.92,15.34,1.13,23.26,24.0,2021-07-21 02:45:00,0.35,,,0.19,
,,,,2.7,,16.0,2021-07-21 03:30:00,0.0,,,,
,,,,3.57,,15.0,2021-07-21 03:45:00,0.3,,,0.16,
,,,,3.55,,13.0,2021-07-21 04:00:00,0.35,,,0.19,
,,,,3.65,,11.0,2021-07-21 04:15:00,0.38,,,0.19,
,,,,3.74,,9.0,2021-07-21 04:30:00,0.0,,,0.12,
,,,,1.12,,8.0,2021-07-21 04:45:00,0.09,,,0.05,
,,,,1.11,,7.0,2021-07-21 05:00:00,0.35,,,0.19,
,,,,1.14,,6.0,2021-07-21 05:15:00,0.35,,,0.19,
,,,,,,,2021-07-21 07:15:00,0.0,,,,
,,,,5.59,,,2021-07-21 07:30:00,0.12,,,0.06,
,,,,7.39,,,2021-07-21 07:45:00,0.38,,,0.2,
,,,,7.02,,1.0,2021-07-21 08:00:00,0.44,,,0.21,
,,,,7.41,,2.0,2021-07-21 08:15:00,0.45,,,0.2,
,,,,7.36,,2.0,2021-07-21 08:30:00,0.49,,,0.19,
,,,,8.22,,3.0,2021-07-21 08:45:00,0.51,,,0.21,
,,,,7.53,,3.0,2021-07-21 09:00:00,0.86,,,0.31,
,,,,8.58,,3.0,2021-07-21 09:15:00,1.31,,,0.46,
,,,,7.88,,3.0,2021-07-21 09:30:00,1.32,,,0.55,
,,,,7.71,,3.0,2021-07-21 09:45:00,1.58,,,0.66,
,,,,7.74,,3.0,2021-07-21 10:00:00,0.86,,,0.54,
,,,,7.77,,3.0,2021-07-21 10:15:00,0.7,,,0.36,
,,,,8.0,,3.0,2021-07-21 10:30:00,0.55,,,0.28,
,,,,7.79,,4.0,2021-07-21 10:45:00,0.56,,,0.27,
,,,,8.2,,4.0,2021-07-21 11:00:00,0.57,,,0.27,
,,,,7.91,,4.0,2021-07-21 11:15:00,0.58,,,0.26,
,,,,7.93,,4.0,2021-07-21 11:30:00,0.7,,,0.27,
,,,,8.08,,4.0,2021-07-21 11:45:00,0.59,,,0.25,
,,,,8.05,,4.0,2021-07-21 12:00:00,0.68,,,0.27,
,,,,7.74,,4.0,2021-07-21 12:15:00,0.77,,,0.34,
,,,,7.92,,4.0,2021-07-21 12:30:00,0.59,,,0.3,
,,,,7.94,,4.0,2021-07-21 12:45:00,0.55,,,0.26,
,,,,7.8,,4.0,2021-07-21 13:00:00,0.58,,,0.26,
,,,,7.78,,4.0,2021-07-21 13:15:00,0.63,,,0.29,
,,,,7.64,,3.0,2021-07-21 13:30:00,0.68,,,0.32,
,,,,7.5,,3.0,2021-07-21 13:45:00,0.65,,,0.3,
,,,,7.52,,3.0,2021-07-21 14:00:00,0.48,,,0.26,
,,,,8.01,,3.0,2021-07-21 14:15:00,0.4,,,0.24,
,,,,7.7,,3.0,2021-07-21 14:30:00,0.68,,,0.27,
,,,,7.24,,2.0,2021-07-21 14:45:00,1.1,,,0.4,
,,,,7.3,,2.0,2021-07-21 15:00:00,0.98,,,0.43,
,,,,7.14,,3.0,2021-07-21 15:15:00,0.73,,,0.32,
,,,,7.23,,3.0,2021-07-21 15:30:00,0.68,,,0.28,
,,,,7.22,,3.0,2021-07-21 15:45:00,0.57,,,0.24,
,,,,7.0,,3.0,2021-07-21 16:00:00,0.72,,,0.28,
,,,,7.15,,3.0,2021-07-21 16:15:00,0.67,,,0.29,
,,,,6.92,,3.0,2021-07-21 16:30:00,0.62,,,0.26,
,,,,6.87,,3.0,2021-07-21 16:45:00,0.67,,,0.26,
,,,,6.77,,3.0,2021-07-21 17:00:00,0.53,,,0.26,
,,,,6.77,,3.0,2021-07-21 17:15:00,0.49,,,0.25,
,,,,6.78,,3.0,2021-07-21 17:30:00,0.41,,,0.23,
,,,,7.17,,3.0,2021-07-21 17:45:00,0.5,,,0.23,
,,,,6.81,,3.0,2021-07-21 18:00:00,0.6,,,0.25,
,,,,6.75,,3.0,2021-07-21 18:15:00,0.82,,,0.31,
,,,,6.62,,3.0,2021-07-21 18:30:00,0.82,,,0.35,
,,,,6.64,,3.0,2021-07-21 18:45:00,0.84,,,0.33,
,,,,6.49,,3.0,2021-07-21 19:00:00,0.62,,,0.28,
,,,,6.7,,3.0,2021-07-21 19:15:00,0.57,,,0.25,
,,,,7.0,,3.0,2021-07-21 19:30:00,0.58,,,0.25,
,,,,7.14,,3.0,2021-07-21 19:45:00,0.64,,,0.27,
,,,,6.62,,2.0,2021-07-21 20:00:00,0.86,,,0.42,
,,,,6.52,,2.0,2021-07-21 20:15:00,1.06,,,0.58,
,,,,6.49,,2.0,2021-07-21 20:30:00,0.59,,,0.31,
,,,,6.53,,2.0,2021-07-21 20:45:00,0.53,,,0.27,
,,,,6.5,,2.0,2021-07-21 21:00:00,0.55,,,0.27,
,,,,6.37,,2.0,2021-07-21 21:15:00,0.6,,,0.26,
,,,,6.29,,3.0,2021-07-21 21:30:00,0.56,,,0.24,
,,,,6.31,,3.0,2021-07-21 21:45:00,0.48,,,0.24,
,,,,6.39,,3.0,2021-07-21 22:00:00,0.48,,,0.26,
,,,,6.33,,3.0,2021-07-21 22:15:00,0.51,,,0.23,
,,,,6.36,,3.0,2021-07-21 22:30:00,0.54,,,0.23,
,,,,6.31,,3.0,2021-07-21 22:45:00,,,,0.23,
,,,,,,,2021-07-21 23:00:00,0.0,,,,
,,,,0.87,,1.0,2021-07-21 23:15:00,0.05,,,0.02,
,,,,1.04,,2.0,2021-07-21 23:30:00,0.36,,,0.19,
,,,,1.17,,2.0,2021-07-22 00:00:00,0.48,,,0.19,
,,,,1.31,,2.0,2021-07-22 00:15:00,0.5,,,0.21,
,,,,1.28,,2.0,2021-07-22 00:30:00,0.46,,,0.2,
,,,,1.38,,2.0,2021-07-22 00:45:00,0.44,,,0.19,
,,,,1.34,,2.0,2021-07-22 01:00:00,0.45,,,0.2,
,,,,1.43,,2.0,2021-07-22 01:15:00,0.52,,,0.2,
,,,,1.33,,2.0,2021-07-22 01:30:00,0.45,,,0.19,
,,,,1.2,,2.0,2021-07-22 01:45:00,0.41,,,0.2,
,,,,1.19,,2.0,2021-07-22 02:00:00,0.35,,,0.2,
,,,,1.14,,2.0,2021-07-22 02:15:00,0.36,,,0.2,
,,,,1.14,,2.0,2021-07-22 02:30:00,0.38,,,0.19,
,,,,1.16,,2.0,2021-07-22 02:45:00,0.35,,,0.19,
,,,,1.16,,2.0,2021-07-22 03:00:00,0.36,,,0.19,
,,,,1.14,,2.0,2021-07-22 03:15:00,0.38,,,0.19,
,,,,1.04,,2.0,2021-07-22 03:30:00,0.38,,,0.19,
,,,,1.15,,2.0,2021-07-22 03:45:00,0.35,,,0.19,
,,,,1.18,,2.0,2021-07-22 04:00:00,0.36,,,0.19,
,,,,1.02,,2.0,2021-07-22 04:15:00,0.38,,,0.19,
,,,,1.01,,2.0,2021-07-22 04:30:00,0.36,,,0.2,
,,,,0.94,,2.0,2021-07-22 04:45:00,0.4,,,0.19,
,,,,1.22,,2.0,2021-07-22 05:00:00,0.4,,,0.19,
,,,,1.22,,2.0,2021-07-22 05:15:00,0.41,,,0.19,
,,,,1.2,,2.0,2021-07-22 05:30:00,0.49,,,0.2,
,,,,1.25,,2.0,2021-07-22 05:45:00,0.49,,,0.21,
,,,,1.16,,2.0,2021-07-22 06:00:00,0.47,,,0.19,
,,,,1.02,,2.0,2021-07-22 06:15:00,0.54,,,0.22,
,,,,1.51,,2.0,2021-07-22 06:30:00,0.53,,,0.21,
,,,,0.99,,2.0,2021-07-22 06:45:00,0.49,,,0.21,
,,,,1.05,,2.0,2021-07-22 07:00:00,0.71,,,0.26,
,,,,1.08,,2.0,2021-07-22 07:15:00,0.49,,,0.22,
,,,,1.14,,2.0,2021-07-22 07:30:00,0.45,,,0.2,
,,,,1.38,,2.0,2021-07-22 07:45:00,0.47,,,0.21,
,,,,1.55,,2.0,2021-07-22 08:00:00,0.51,,,0.21,
,,,,1.51,,2.0,2021-07-22 08:15:00,0.78,,,0.29,
,,,,1.21,,2.0,2021-07-22 08:30:00,0.78,,,0.29,
,,,,1.34,,2.0,2021-07-22 08:45:00,0.91,,,0.4,
,,,,1.12,,2.0,2021-07-22 09:00:00,0.63,,,0.26,
,,,,1.21,,2.0,2021-07-22 09:15:00,1.0,,,0.38,
,,,,2.51,,2.0,2021-07-22 09:30:00,0.55,,,0.26,
,,,,2.64,,2.0,2021-07-22 09:45:00,0.61,,,0.39,
,,,,2.51,,2.0,2021-07-22 10:00:00,2.24,,,1.38,
,,,,1.84,,2.0,2021-07-22 10:15:00,2.02,,,1.53,
,,,,1.84,,2.0,2021-07-22 10:30:00,2.0,,,1.51,
,,,,1.78,,2.0,2021-07-22 10:45:00,1.44,,,0.99,
,,,,2.36,,2.0,2021-07-22 11:00:00,1.34,,,0.63,
,,,,2.63,,2.0,2021-07-22 11:15:00,1.07,,,0.64,
,,12.36,11.23,1.35,23.59,2.0,2021-07-22 11:30:00,1.89,,,1.1,
,,14.47,10.32,1.46,24.8,2.0,2021-07-22 11:45:00,2.3,,,1.56,
,,21.07,9.71,1.99,30.78,2.0,2021-07-22 12:00:00,0.67,,,0.44,
,,18.74,9.78,1.82,28.52,2.0,2021-07-22 12:15:00,0.89,,,0.38,
,,16.45,10.26,1.38,26.71,2.0,2021-07-22 12:30:00,1.55,,,0.65,
,,16.73,8.36,1.3,25.09,2.0,2021-07-22 12:45:00,1.13,,,0.73,
,,17.57,9.81,1.28,27.38,2.0,2021-07-22 13:00:00,0.63,,,0.31,
,,19.37,9.69,1.94,29.06,2.0,2021-07-22 13:15:00,0.59,,,0.26,
,,22.17,10.86,2.3,33.03,2.0,2021-07-22 13:30:00,0.47,,,0.27,
,,18.12,8.45,1.47,26.57,2.0,2021-07-22 13:45:00,1.26,,,0.54,
,,19.91,8.38,,28.29,2.0,2021-07-22 14:00:00,1.68,,,1.28,
,,16.94,9.52,,26.45,2.0,2021-07-22 14:15:00,1.12,,,0.58,
,,17.95,8.32,,26.27,2.0,2021-07-22 14:30:00,1.7,,,0.96,
,,14.7,8.57,,23.28,2.0,2021-07-22 14:45:00,0.91,,,0.74,
,,15.83,8.59,,24.43,2.0,2021-07-22 15:00:00,0.83,,,0.45,
,,16.88,7.1,,23.99,2.0,2021-07-22 15:15:00,0.84,,,0.34,
,,16.72,8.98,,25.7,2.0,2021-07-22 15:30:00,0.64,,,0.33,
,,16.29,7.06,,23.35,2.0,2021-07-22 15:45:00,0.54,,,0.25,
,,16.1,7.02,,23.12,2.0,2021-07-22 16:00:00,0.67,,,0.26,
,,17.02,7.21,,24.23,2.0,2021-07-22 16:15:00,0.7,,,0.29,
,,18.75,9.58,,28.33,2.0,2021-07-22 16:30:00,0.6,,,0.27,
,,17.95,8.01,,25.97,2.0,2021-07-22 16:45:00,0.8,,,0.34,
,,19.0,9.51,,28.51,2.0,2021-07-22 17:00:00,1.01,,,0.42,
,,15.81,8.87,,24.68,2.0,2021-07-22 17:15:00,1.07,,,0.5,
,,18.46,9.64,,28.1,2.0,2021-07-22 17:30:00,1.15,,,0.61,
,,18.95,8.09,,27.05,2.0,2021-07-22 17:45:00,0.75,,,0.36,
,,15.99,9.73,,25.71,2.0,2021-07-22 18:00:00,0.64,,,0.31,
,,14.89,8.27,,23.16,2.0,2021-07-22 18:15:00,0.68,,,0.32,
,,15.76,8.76,,24.52,2.0,2021-07-22 18:30:00,0.75,,,0.41,
,,15.99,9.82,,25.8,2.0,2021-07-22 18:45:00,0.63,,,0.3,
,,15.35,7.74,,23.09,2.0,2021-07-22 19:00:00,0.97,,,0.47,
,,17.9,6.43,,24.34,2.0,2021-07-22 19:15:00,0.64,,,0.32,
,,16.02,8.2,,24.23,2.0,2021-07-22 19:30:00,0.72,,,0.3,
,,16.42,8.67,,25.09,2.0,2021-07-22 19:45:00,0.99,,,0.39,
,,19.51,9.13,,28.64,2.0,2021-07-22 20:00:00,0.67,,,0.37,
,,15.79,8.46,,24.26,2.0,2021-07-22 20:15:00,0.77,,,0.41,
,,17.39,7.69,1.05,25.07,2.0,2021-07-22 20:30:00,0.88,,,0.5,
,,15.42,9.14,0.99,24.56,2.0,2021-07-22 20:45:00,0.85,,,0.43,
,,16.55,9.04,0.93,25.58,2.0,2021-07-22 21:00:00,0.75,,,0.38,
,,,,1.25,,2.0,2021-07-22 21:30:00,0.0,,,,
,,,,1.06,,2.0,2021-07-22 21:45:00,0.26,,,0.16,
,,,,1.16,,2.0,2021-07-22 22:00:00,0.69,,,0.26,
,,,,1.48,,2.0,2021-07-22 22:15:00,0.76,,,0.29,
,,,,1.02,,2.0,2021-07-22 22:30:00,0.76,,,0.31,
,,,,0.97,,2.0,2021-07-22 22:45:00,0.75,,,0.34,
,,,,1.07,,2.0,2021-07-22 23:00:00,0.56,,,0.26,
,,,,1.12,,2.0,2021-07-22 23:15:00,0.48,,,0.22,
,,,,0.95,,2.0,2021-07-22 23:30:00,0.55,,,0.23,
,,,,0.94,,2.0,2021-07-23 00:00:00,0.51,,,0.22,
,,,,,,2.0,2021-07-23 00:15:00,0.39,,,0.21,
,,,,,,2.0,2021-07-23 00:30:00,0.35,,,0.2,
,,,,,,2.0,2021-07-23 00:45:00,0.45,,,0.2,
,,,,,,2.0,2021-07-23 01:00:00,0.52,,,0.2,
,,,,,,2.0,2021-07-23 01:15:00,0.49,,,0.19,
