pm2.5,co,ozone,timestamp
5.3,0.33,14.84,2022-09-02 19:45:00
5.0,0.55,15.04,2022-09-02 20:00:00
4.5,0.54,13.6,2022-09-02 20:15:00
4.3,0.56,13.86,2022-09-02 20:30:00
5.1,0.54,14.14,2022-09-02 20:45:00
5.4,0.59,14.81,2022-09-02 21:00:00
12.6,0.62,14.01,2022-09-02 21:15:00
15.2,0.54,13.06,2022-09-02 21:30:00
11.8,0.6,12.1,2022-09-02 21:45:00
10.6,0.37,13.17,2022-09-02 22:00:00
9.3,0.4,13.21,2022-09-02 22:15:00
8.8,0.39,12.24,2022-09-02 22:30:00
5.9,0.44,13.11,2022-09-02 22:45:00
4.8,0.37,12.0,2022-09-02 23:00:00
3.1,0.39,13.37,2022-09-02 23:15:00
2.4,0.38,12.36,2022-09-02 23:30:00
1.2,0.53,12.18,2022-09-03 00:00:00
4.3,0.61,12.27,2022-09-03 00:15:00
5.4,0.54,11.12,2022-09-03 00:30:00
8.7,0.55,11.7,2022-09-03 00:45:00
9.9,0.5,11.3,2022-09-03 01:00:00
6.4,0.52,10.66,2022-09-03 01:15:00
5.1,0.54,12.13,2022-09-03 01:30:00
3.2,0.56,11.27,2022-09-03 01:45:00
2.6,0.32,10.57,2022-09-03 02:00:00
3.4,0.31,11.51,2022-09-03 02:15:00
3.6,0.31,10.58,2022-09-03 02:30:00
2.4,0.32,10.71,2022-09-03 02:45:00
2.0,0.34,11.71,2022-09-03 03:00:00
2.8,0.33,10.56,2022-09-03 03:15:00
3.1,0.3,10.54,2022-09-03 03:30:00
3.9,0.32,11.37,2022-09-03 03:45:00
4.2,0.48,11.06,2022-09-03 04:00:00
4.4,0.51,10.96,2022-09-03 04:15:00
4.5,0.56,10.45,2022-09-03 04:30:00
5.3,0.59,11.14,2022-09-03 04:45:00
5.6,0.54,11.52,2022-09-03 05:00:00
4.6,0.55,11.28,2022-09-03 05:15:00
4.2,0.5,10.13,2022-09-03 05:30:00
5.0,0.58,11.04,2022-09-03 05:45:00
5.3,0.43,10.63,2022-09-03 06:00:00
3.5,0.46,10.76,2022-09-03 06:15:00
2.9,0.46,10.75,2022-09-03 06:30:00
2.2,0.5,10.37,2022-09-03 06:45:00
1.9,0.46,11.53,2022-09-03 07:00:00
4.7,0.46,12.39,2022-09-03 07:15:00
5.7,0.44,10.93,2022-09-03 07:30:00
4.1,0.48,12.96,2022-09-03 07:45:00
3.5,0.39,12.83,2022-09-03 08:00:00
2.9,0.49,12.81,2022-09-03 08:15:00
2.7,0.46,13.65,2022-09-03 08:30:00
14.4,0.46,13.77,2022-09-03 08:45:00
18.6,0.47,14.35,2022-09-03 09:00:00
14.5,0.52,14.31,2022-09-03 09:15:00
13.0,0.45,14.95,2022-09-03 09:30:00
8.2,0.54,15.56,2022-09-03 09:45:00
6.5,0.56,15.64,2022-09-03 10:00:00
6.3,0.59,16.19,2022-09-03 10:15:00
6.2,0.54,16.35,2022-09-03 10:30:00
4.8,0.6,15.96,2022-09-03 10:45:00
4.3,0.54,17.17,2022-09-03 11:00:00
5.3,0.65,17.62,2022-09-03 11:15:00
5.7,0.59,17.96,2022-09-03 11:30:00
5.0,0.55,17.55,2022-09-03 11:45:00
4.7,0.51,18.82,2022-09-03 12:00:00
4.2,0.51,18.15,2022-09-03 12:15:00
3.9,0.55,17.99,2022-09-03 12:30:00
5.0,0.55,18.82,2022-09-03 12:45:00
5.4,0.55,18.7,2022-09-03 13:00:00
4.2,0.62,18.71,2022-09-03 13:15:00
3.7,0.54,18.22,2022-09-03 13:30:00
2.8,0.54,17.58,2022-09-03 13:45:00
2.5,0.55,17.74,2022-09-03 14:00:00
2.9,0.54,17.62,2022-09-03 14:15:00
3.1,0.5,17.91,2022-09-03 14:30:00
4.5,0.51,17.24,2022-09-03 14:45:00
5.0,0.55,18.08,2022-09-03 15:00:00
4.6,0.53,17.02,2022-09-03 15:15:00
4.4,0.46,16.23,2022-09-03 15:30:00
3.1,0.51,15.95,2022-09-03 15:45:00
2.6,0.51,12.99,2022-09-03 16:00:00
8.2,0.52,14.68,2022-09-03 16:15:00
10.2,0.51,18.25,2022-09-03 16:30:00
15.2,0.51,20.93,2022-09-03 16:45:00
17.0,0.56,19.46,2022-09-03 17:00:00
12.4,0.58,14.93,2022-09-03 17:15:00
10.8,0.55,12.48,2022-09-03 17:30:00
14.2,0.55,17.06,2022-09-03 17:45:00
15.5,0.38,21.09,2022-09-03 18:00:00
23.3,0.4,18.13,2022-09-03 18:15:00
26.2,0.38,20.07,2022-09-03 18:30:00
28.5,0.42,18.2,2022-09-03 18:45:00
29.3,0.4,17.68,2022-09-03 19:00:00
26.7,0.48,17.36,2022-09-03 19:15:00
25.8,0.46,17.74,2022-09-03 19:30:00
21.4,0.46,17.74,2022-09-03 19:45:00
19.8,0.41,19.36,2022-09-03 20:00:00
18.1,0.37,19.33,2022-09-03 20:15:00
17.5,0.42,19.13,2022-09-03 20:30:00
24.6,0.39,18.1,2022-09-03 20:45:00
27.2,0.45,17.58,2022-09-03 21:00:00
38.9,0.43,16.22,2022-09-03 21:15:00
43.2,0.44,16.12,2022-09-03 21:30:00
33.8,0.44,15.17,2022-09-03 21:45:00
30.3,0.31,15.41,2022-09-03 22:00:00
20.1,0.34,15.29,2022-09-03 22:15:00
16.4,0.31,15.61,2022-09-03 22:30:00
26.8,0.31,15.37,2022-09-03 22:45:00
30.5,0.3,15.17,2022-09-03 23:00:00
60.6,0.31,14.69,2022-09-03 23:15:00
71.5,0.31,14.29,2022-09-03 23:30:00
38.5,0.49,13.78,2022-09-04 00:00:00
45.5,0.5,13.39,2022-09-04 00:15:00
48.1,0.44,13.17,2022-09-04 00:30:00
32.3,0.46,12.75,2022-09-04 00:45:00
26.6,0.49,13.03,2022-09-04 01:00:00
17.8,0.47,12.97,2022-09-04 01:15:00
14.6,0.51,13.29,2022-09-04 01:30:00
19.3,0.48,10.05,2022-09-04 01:45:00
21.0,0.42,13.6,2022-09-04 02:00:00
14.8,0.43,16.78,2022-09-04 02:15:00
12.5,0.51,15.14,2022-09-04 02:30:00
10.5,0.52,12.14,2022-09-04 02:45:00
9.8,0.52,14.12,2022-09-04 03:00:00
7.6,0.48,11.66,2022-09-04 03:15:00
6.8,0.51,15.85,2022-09-04 03:30:00
7.0,0.42,16.83,2022-09-04 03:45:00
7.1,0.44,18.03,2022-09-04 04:00:00
7.5,0.45,18.24,2022-09-04 04:15:00
7.7,0.48,17.81,2022-09-04 04:30:00
7.2,0.49,17.13,2022-09-04 04:45:00
7.1,0.45,16.49,2022-09-04 05:00:00
6.7,0.53,16.57,2022-09-04 05:15:00
6.6,0.52,5.41,2022-09-04 05:30:00
5.4,0.51,17.26,2022-09-04 05:45:00
5.0,0.34,15.91,2022-09-04 06:00:00
24.6,0.37,15.07,2022-09-04 06:15:00
31.7,0.38,15.32,2022-09-04 06:30:00
22.1,0.42,14.28,2022-09-04 06:45:00
18.6,0.44,14.47,2022-09-04 07:00:00
14.3,0.45,13.56,2022-09-04 07:15:00
12.8,0.44,13.97,2022-09-04 07:30:00
,0.0,,2022-09-04 10:15:00
188.7,0.88,,2022-09-04 10:30:00
288.3,0.56,8.09,2022-09-04 10:45:00
316.9,0.47,7.58,2022-09-04 11:00:00
200.7,0.53,11.13,2022-09-04 11:15:00
158.4,0.46,15.69,2022-09-04 11:30:00
100.3,0.44,12.55,2022-09-04 11:45:00
79.2,,17.1,2022-09-04 12:00:00
53.6,0.41,16.11,2022-09-04 12:15:00
44.4,0.41,18.16,2022-09-04 12:30:00
45.3,0.36,16.19,2022-09-04 12:45:00
45.7,0.38,18.5,2022-09-04 13:00:00
31.0,0.41,17.65,2022-09-04 13:15:00
25.6,0.34,19.67,2022-09-04 13:30:00
20.5,0.35,17.68,2022-09-04 13:45:00
18.7,0.4,20.66,2022-09-04 14:00:00
14.3,0.46,16.04,2022-09-04 14:15:00
12.7,0.44,20.9,2022-09-04 14:30:00
17.4,0.42,19.11,2022-09-04 14:45:00
19.1,0.45,17.9,2022-09-04 15:00:00
13.8,0.46,12.0,2022-09-04 15:15:00
11.9,0.4,17.43,2022-09-04 15:30:00
14.2,0.44,15.65,2022-09-04 15:45:00
15.1,,15.18,2022-09-04 16:00:00
11.9,0.38,20.25,2022-09-04 16:15:00
10.8,0.47,24.17,2022-09-04 16:30:00
8.1,0.41,18.96,2022-09-04 16:45:00
7.1,0.4,12.74,2022-09-04 17:00:00
4.5,0.45,23.58,2022-09-04 17:15:00
3.6,0.45,19.88,2022-09-04 17:30:00
4.2,0.47,23.25,2022-09-04 17:45:00
4.4,,22.83,2022-09-04 18:00:00
6.2,0.47,17.25,2022-09-04 18:15:00
6.8,0.47,16.92,2022-09-04 18:30:00
4.7,0.52,15.96,2022-09-04 18:45:00
3.9,0.57,16.51,2022-09-04 19:00:00
3.6,0.69,15.24,2022-09-04 19:15:00
3.5,0.83,14.45,2022-09-04 19:30:00
17.0,0.96,13.08,2022-09-04 19:45:00
21.9,1.05,13.77,2022-09-04 20:00:00
14.5,1.09,13.52,2022-09-04 20:15:00
11.8,1.1,13.38,2022-09-04 20:30:00
26.3,1.08,12.22,2022-09-04 20:45:00
31.6,1.08,12.48,2022-09-04 21:00:00
34.3,1.05,12.52,2022-09-04 21:15:00
35.3,1.03,12.55,2022-09-04 21:30:00
33.6,0.94,12.04,2022-09-04 21:45:00
33.0,,12.99,2022-09-04 22:00:00
23.5,0.97,12.58,2022-09-04 22:15:00
20.1,1.0,12.06,2022-09-04 22:30:00
20.7,0.92,11.77,2022-09-04 22:45:00
20.9,0.88,11.31,2022-09-04 23:00:00
13.5,0.8,11.63,2022-09-04 23:15:00
10.8,0.82,13.33,2022-09-04 23:30:00
24.6,0.52,11.5,2022-09-05 00:00:00
18.7,0.47,13.26,2022-09-05 00:15:00
16.6,0.41,11.6,2022-09-05 00:30:00
21.7,0.41,11.68,2022-09-05 00:45:00
23.5,0.4,13.1,2022-09-05 01:00:00
17.4,0.35,12.77,2022-09-05 01:15:00
15.1,0.38,13.52,2022-09-05 01:30:00
38.3,0.4,13.63,2022-09-05 01:45:00
46.7,0.63,14.31,2022-09-05 02:00:00
43.8,0.72,13.33,2022-09-05 02:15:00
42.7,0.66,13.51,2022-09-05 02:30:00
29.1,0.63,12.15,2022-09-05 02:45:00
24.1,0.64,11.51,2022-09-05 03:00:00
18.3,0.66,11.47,2022-09-05 03:15:00
16.2,0.66,11.75,2022-09-05 03:30:00
18.9,0.55,11.59,2022-09-05 03:45:00
20.0,0.49,12.41,2022-09-05 04:00:00
18.0,0.48,11.76,2022-09-05 04:15:00
17.3,0.47,11.83,2022-09-05 04:30:00
16.0,0.47,10.77,2022-09-05 04:45:00
15.6,0.43,11.02,2022-09-05 05:00:00
11.2,0.49,10.9,2022-09-05 05:15:00
9.7,0.43,11.5,2022-09-05 05:30:00
7.1,0.44,11.58,2022-09-05 05:45:00
6.2,0.59,12.56,2022-09-05 06:00:00
12.4,0.67,12.16,2022-09-05 06:15:00
14.6,0.71,12.89,2022-09-05 06:30:00
18.5,0.68,11.69,2022-09-05 06:45:00
19.9,0.72,12.35,2022-09-05 07:00:00
13.2,0.7,12.45,2022-09-05 07:15:00
10.8,0.7,12.57,2022-09-05 07:30:00
9.0,0.69,12.27,2022-09-05 07:45:00
8.3,0.56,11.8,2022-09-05 08:00:00
12.9,0.55,12.39,2022-09-05 08:15:00
14.6,0.49,13.52,2022-09-05 08:30:00
10.6,0.5,14.42,2022-09-05 08:45:00
9.2,0.48,14.77,2022-09-05 09:00:00
7.4,0.48,15.6,2022-09-05 09:15:00
6.7,0.51,16.5,2022-09-05 09:30:00
20.3,0.5,16.39,2022-09-05 09:45:00
25.3,0.43,16.49,2022-09-05 10:00:00
19.8,0.51,17.32,2022-09-05 10:15:00
17.9,0.54,14.72,2022-09-05 10:30:00
20.1,0.43,14.71,2022-09-05 10:45:00
21.0,0.45,17.93,2022-09-05 11:00:00
15.2,0.48,18.69,2022-09-05 11:15:00
13.2,0.48,16.22,2022-09-05 11:30:00
12.2,0.47,18.93,2022-09-05 11:45:00
11.9,0.49,18.35,2022-09-05 12:00:00
12.8,0.46,18.64,2022-09-05 12:15:00
13.1,0.53,19.2,2022-09-05 12:30:00
23.1,0.49,21.01,2022-09-05 12:45:00
26.8,0.55,16.41,2022-09-05 13:00:00
26.0,0.54,19.15,2022-09-05 13:15:00
25.7,0.54,9.59,2022-09-05 13:30:00
16.9,0.46,12.07,2022-09-05 13:45:00
13.7,0.34,18.73,2022-09-05 14:00:00
10.1,0.33,16.18,2022-09-05 14:15:00
8.8,0.34,22.93,2022-09-05 14:30:00
7.3,0.33,20.72,2022-09-05 14:45:00
6.8,0.31,21.97,2022-09-05 15:00:00
7.7,0.35,20.22,2022-09-05 15:15:00
8.0,0.36,22.41,2022-09-05 15:30:00
7.3,0.33,21.2,2022-09-05 15:45:00
7.1,0.34,20.91,2022-09-05 16:00:00
6.4,0.32,24.38,2022-09-05 16:15:00
6.1,0.36,26.0,2022-09-05 16:30:00
8.5,0.35,24.55,2022-09-05 16:45:00
9.3,0.35,27.84,2022-09-05 17:00:00
9.7,0.37,26.89,2022-09-05 17:15:00
9.8,0.34,29.67,2022-09-05 17:30:00
8.9,0.53,25.35,2022-09-05 17:45:00
8.6,0.69,23.54,2022-09-05 18:00:00
5.9,0.7,22.99,2022-09-05 18:15:00
4.9,0.76,24.36,2022-09-05 18:30:00
8.7,0.85,22.22,2022-09-05 18:45:00
10.1,0.77,22.09,2022-09-05 19:00:00
18.2,0.77,20.56,2022-09-05 19:15:00
21.1,0.83,17.86,2022-09-05 19:30:00
25.4,0.91,17.09,2022-09-05 19:45:00
27.0,0.94,16.56,2022-09-05 20:00:00
18.0,0.86,15.35,2022-09-05 20:15:00
14.7,0.91,15.73,2022-09-05 20:30:00
34.6,0.87,13.86,2022-09-05 20:45:00
41.8,0.84,15.29,2022-09-05 21:00:00
30.2,0.89,14.17,2022-09-05 21:15:00
26.0,0.9,13.41,2022-09-05 21:30:00
34.0,0.95,13.38,2022-09-05 21:45:00
36.9,0.72,12.91,2022-09-05 22:00:00
34.2,0.74,11.41,2022-09-05 22:15:00
33.2,0.67,13.42,2022-09-05 22:30:00
21.0,0.62,12.5,2022-09-05 22:45:00
16.6,0.66,14.54,2022-09-05 23:00:00
29.3,0.65,15.19,2022-09-05 23:15:00
33.9,0.65,14.09,2022-09-05 23:30:00
20.2,0.83,14.45,2022-09-06 00:00:00
14.1,0.89,13.06,2022-09-06 00:15:00
11.9,0.87,14.51,2022-09-06 00:30:00
43.4,0.89,13.63,2022-09-06 00:45:00
54.9,0.89,13.25,2022-09-06 01:00:00
37.1,0.84,12.57,2022-09-06 01:15:00
30.6,0.86,12.83,2022-09-06 01:30:00
25.6,0.84,13.09,2022-09-06 01:45:00
23.8,0.85,14.71,2022-09-06 02:00:00
42.2,0.78,14.35,2022-09-06 02:15:00
48.9,0.74,14.47,2022-09-06 02:30:00
36.6,0.72,14.62,2022-09-06 02:45:00
32.2,0.72,15.0,2022-09-06 03:00:00
29.8,0.73,14.89,2022-09-06 03:15:00
29.0,0.7,14.9,2022-09-06 03:30:00
36.3,0.65,14.56,2022-09-06 03:45:00
39.0,0.54,14.86,2022-09-06 04:00:00
34.6,0.59,14.55,2022-09-06 04:15:00
33.0,0.6,14.4,2022-09-06 04:30:00
24.1,0.57,13.21,2022-09-06 04:45:00
20.8,0.56,13.41,2022-09-06 05:00:00
22.6,0.47,12.64,2022-09-06 05:15:00
23.2,0.55,12.17,2022-09-06 05:30:00
17.3,0.52,11.59,2022-09-06 05:45:00
15.2,0.48,13.11,2022-09-06 06:00:00
21.9,0.48,12.62,2022-09-06 06:15:00
24.4,0.46,13.23,2022-09-06 06:30:00
32.4,0.52,12.64,2022-09-06 06:45:00
35.3,0.5,13.48,2022-09-06 07:00:00
24.1,0.46,12.65,2022-09-06 07:15:00
20.0,0.49,12.44,2022-09-06 07:30:00
12.8,0.55,13.33,2022-09-06 07:45:00
10.2,0.55,14.18,2022-09-06 08:00:00
15.7,0.61,15.66,2022-09-06 08:15:00
17.7,0.61,14.75,2022-09-06 08:30:00
12.4,0.57,15.86,2022-09-06 08:45:00
10.5,0.56,18.47,2022-09-06 09:00:00
10.7,0.68,15.38,2022-09-06 09:15:00
10.8,0.55,18.11,2022-09-06 09:30:00
9.0,0.6,16.86,2022-09-06 09:45:00
8.3,0.52,15.11,2022-09-06 10:00:00
8.2,0.49,16.07,2022-09-06 10:15:00
8.2,0.42,20.41,2022-09-06 10:30:00
8.6,0.52,19.33,2022-09-06 10:45:00
8.7,0.47,21.37,2022-09-06 11:00:00
7.0,0.46,20.25,2022-09-06 11:15:00
6.4,0.48,19.37,2022-09-06 11:30:00
7.0,0.5,20.97,2022-09-06 11:45:00
7.2,0.32,21.44,2022-09-06 12:00:00
5.0,0.35,21.15,2022-09-06 12:15:00
4.2,0.31,19.19,2022-09-06 12:30:00
3.7,0.31,23.85,2022-09-06 12:45:00
3.5,0.33,24.28,2022-09-06 13:00:00
4.0,0.37,20.07,2022-09-06 13:15:00
4.2,0.33,25.5,2022-09-06 13:30:00
3.2,0.32,20.84,2022-09-06 13:45:00
2.9,0.58,23.79,2022-09-06 14:00:00
6.1,0.52,25.21,2022-09-06 14:15:00
7.2,0.52,18.65,2022-09-06 14:30:00
5.5,0.53,24.8,2022-09-06 14:45:00
4.9,0.48,28.2,2022-09-06 15:00:00
8.7,0.5,29.07,2022-09-06 15:15:00
10.1,0.52,21.09,2022-09-06 15:30:00
11.3,0.47,26.8,2022-09-06 15:45:00
11.8,0.54,31.17,2022-09-06 16:00:00
7.5,0.64,31.01,2022-09-06 16:15:00
6.0,0.62,30.59,2022-09-06 16:30:00
8.4,0.58,26.7,2022-09-06 16:45:00
9.3,0.68,28.36,2022-09-06 17:00:00
17.9,0.69,29.27,2022-09-06 17:15:00
21.1,0.87,28.03,2022-09-06 17:30:00
19.4,0.95,27.14,2022-09-06 17:45:00
18.8,0.81,23.26,2022-09-06 18:00:00
13.9,0.97,22.56,2022-09-06 18:15:00
12.2,0.91,24.66,2022-09-06 18:30:00
11.5,0.85,24.06,2022-09-06 18:45:00
11.3,0.84,24.49,2022-09-06 19:00:00
20.0,0.85,21.89,2022-09-06 19:15:00
23.2,1.03,20.29,2022-09-06 19:30:00
46.9,1.01,19.41,2022-09-06 19:45:00
55.5,0.95,18.46,2022-09-06 20:00:00
38.6,1.12,17.51,2022-09-06 20:15:00
32.4,1.08,17.45,2022-09-06 20:30:00
44.8,1.01,16.36,2022-09-06 20:45:00
49.3,0.95,17.16,2022-09-06 21:00:00
42.7,0.96,16.6,2022-09-06 21:15:00
40.3,1.02,16.11,2022-09-06 21:30:00
33.3,0.97,16.77,2022-09-06 21:45:00
30.8,1.03,17.39,2022-09-06 22:00:00
23.0,0.94,17.77,2022-09-06 22:15:00
20.2,0.96,16.49,2022-09-06 22:30:00
26.9,0.87,16.17,2022-09-06 22:45:00
29.3,0.69,17.61,2022-09-06 23:00:00
22.2,0.74,16.92,2022-09-06 23:15:00
19.6,0.64,17.0,2022-09-06 23:30:00
37.2,0.4,17.37,2022-09-07 00:00:00
27.0,0.51,18.65,2022-09-07 00:15:00
23.3,0.4,15.51,2022-09-07 00:30:00
17.1,0.45,14.32,2022-09-07 00:45:00
14.9,0.42,17.92,2022-09-07 01:00:00
10.2,0.42,15.95,2022-09-07 01:15:00
8.4,0.39,14.54,2022-09-07 01:30:00
7.0,0.4,17.21,2022-09-07 01:45:00
6.5,,16.87,2022-09-07 02:00:00
7.9,0.63,16.18,2022-09-07 02:15:00
8.4,0.63,15.46,2022-09-07 02:30:00
6.1,0.61,15.84,2022-09-07 02:45:00
,0.0,,2022-09-07 03:00:00
10.0,0.66,15.61,2022-09-07 03:15:00
11.8,0.65,15.06,2022-09-07 03:30:00
12.7,0.62,14.42,2022-09-07 03:45:00
13.0,0.61,15.1,2022-09-07 04:00:00
16.6,0.65,12.97,2022-09-07 04:15:00
18.0,0.63,13.64,2022-09-07 04:30:00
11.8,0.62,14.58,2022-09-07 04:45:00
9.6,0.61,15.5,2022-09-07 05:00:00
27.6,0.59,15.82,2022-09-07 05:15:00
34.2,0.6,14.59,2022-09-07 05:30:00
44.4,0.63,14.26,2022-09-07 05:45:00
48.2,0.57,15.34,2022-09-07 06:00:00
53.8,0.63,14.83,2022-09-07 06:15:00
55.9,0.6,13.07,2022-09-07 06:30:00
39.0,0.64,14.57,2022-09-07 06:45:00
32.8,0.63,13.59,2022-09-07 07:00:00
25.2,0.63,15.65,2022-09-07 07:15:00
22.4,0.63,16.59,2022-09-07 07:30:00
16.0,0.65,17.47,2022-09-07 07:45:00
13.7,0.6,20.32,2022-09-07 08:00:00
13.2,0.58,21.05,2022-09-07 08:15:00
13.1,0.65,21.14,2022-09-07 08:30:00
13.1,0.61,22.03,2022-09-07 08:45:00
13.2,0.65,20.49,2022-09-07 09:00:00
10.7,0.58,21.51,2022-09-07 09:15:00
9.9,0.6,22.96,2022-09-07 09:30:00
21.9,0.65,19.84,2022-09-07 09:45:00
26.3,0.67,21.18,2022-09-07 10:00:00
24.2,0.67,25.72,2022-09-07 10:15:00
,0.0,,2022-09-07 10:30:00
16.2,0.71,27.62,2022-09-07 10:45:00
13.6,0.71,22.25,2022-09-07 11:00:00
15.7,0.62,25.51,2022-09-07 11:15:00
16.5,0.6,23.53,2022-09-07 11:30:00
12.9,0.63,25.55,2022-09-07 11:45:00
11.6,0.44,29.12,2022-09-07 12:00:00
9.8,0.5,28.46,2022-09-07 12:15:00
9.2,0.56,28.37,2022-09-07 12:30:00
7.9,0.54,39.46,2022-09-07 12:45:00
7.4,0.51,30.12,2022-09-07 13:00:00
5.5,0.54,25.32,2022-09-07 13:15:00
4.9,0.54,34.82,2022-09-07 13:30:00
8.7,0.53,33.73,2022-09-07 13:45:00
10.1,,34.5,2022-09-07 14:00:00
14.1,0.53,39.63,2022-09-07 14:15:00
15.5,0.6,32.33,2022-09-07 14:30:00
10.2,0.65,35.02,2022-09-07 14:45:00
8.3,0.72,32.01,2022-09-07 15:00:00
9.0,0.63,34.03,2022-09-07 15:15:00
9.2,0.62,30.46,2022-09-07 15:30:00
7.7,0.63,31.87,2022-09-07 15:45:00
7.1,0.75,32.37,2022-09-07 16:00:00
5.2,0.77,32.54,2022-09-07 16:15:00
4.4,0.81,32.77,2022-09-07 16:30:00
23.8,0.76,29.21,2022-09-07 16:45:00
30.8,0.73,32.02,2022-09-07 17:00:00
26.8,0.78,26.72,2022-09-07 17:15:00
25.4,0.99,26.93,2022-09-07 17:30:00
40.5,1.0,24.81,2022-09-07 17:45:00
46.0,1.06,25.19,2022-09-07 18:00:00
34.6,1.13,23.67,2022-09-07 18:15:00
30.4,1.04,22.14,2022-09-07 18:30:00
31.6,1.03,21.24,2022-09-07 18:45:00
32.0,1.08,22.15,2022-09-07 19:00:00
36.2,1.08,19.5,2022-09-07 19:15:00
37.7,1.04,21.06,2022-09-07 19:30:00
24.4,1.03,21.37,2022-09-07 19:45:00
19.6,0.79,22.9,2022-09-07 20:00:00
45.5,0.85,23.09,2022-09-07 20:15:00
55.0,0.83,23.97,2022-09-07 20:30:00
38.2,0.88,23.27,2022-09-07 20:45:00
32.2,0.89,22.19,2022-09-07 21:00:00
38.7,0.92,22.3,2022-09-07 21:15:00
41.1,0.96,23.06,2022-09-07 21:30:00
40.2,0.96,21.66,2022-09-07 21:45:00
39.9,0.91,20.31,2022-09-07 22:00:00
43.0,0.91,19.36,2022-09-07 22:15:00
44.2,0.97,19.6,2022-09-07 22:30:00
34.2,0.9,19.09,2022-09-07 22:45:00
30.6,0.87,18.88,2022-09-07 23:00:00
20.4,0.89,19.38,2022-09-07 23:15:00
16.7,0.85,18.52,2022-09-07 23:30:00
16.6,0.73,16.4,2022-09-08 00:00:00
10.7,0.69,17.95,2022-09-08 00:15:00
8.5,0.66,20.4,2022-09-08 00:30:00
17.0,0.68,19.95,2022-09-08 00:45:00
20.1,0.6,20.38,2022-09-08 01:00:00
20.7,0.56,20.85,2022-09-08 01:15:00
21.0,0.61,23.23,2022-09-08 01:30:00
17.0,0.58,23.84,2022-09-08 01:45:00
15.5,,23.95,2022-09-08 02:00:00
23.3,0.55,22.93,2022-09-08 02:15:00
26.1,0.59,22.12,2022-09-08 02:30:00
30.3,0.61,21.15,2022-09-08 02:45:00
31.9,0.55,20.77,2022-09-08 03:00:00
23.9,0.57,20.26,2022-09-08 03:15:00
21.0,0.55,20.13,2022-09-08 03:30:00
31.8,0.57,19.7,2022-09-08 03:45:00
35.7,0.47,19.75,2022-09-08 04:00:00
32.5,0.52,18.0,2022-09-08 04:15:00
31.4,0.46,17.06,2022-09-08 04:30:00
26.3,0.46,16.19,2022-09-08 04:45:00
24.5,0.51,16.8,2022-09-08 05:00:00
21.7,0.55,16.25,2022-09-08 05:15:00
20.7,0.55,16.31,2022-09-08 05:30:00
25.0,0.49,15.8,2022-09-08 05:45:00
26.6,0.58,16.25,2022-09-08 06:00:00
19.9,0.6,16.27,2022-09-08 06:15:00
17.5,0.64,16.1,2022-09-08 06:30:00
20.8,0.68,15.55,2022-09-08 06:45:00
21.9,0.71,16.14,2022-09-08 07:00:00
18.7,0.66,15.81,2022-09-08 07:15:00
17.6,0.74,17.2,2022-09-08 07:30:00
13.4,0.7,15.75,2022-09-08 07:45:00
,0.0,,2022-09-08 08:00:00
12.1,0.71,17.04,2022-09-08 08:15:00
12.1,0.69,17.55,2022-09-08 08:30:00
9.2,0.69,18.15,2022-09-08 08:45:00
8.2,0.74,18.43,2022-09-08 09:00:00
6.0,0.73,19.23,2022-09-08 09:15:00
5.3,0.73,19.17,2022-09-08 09:30:00
7.2,0.69,17.68,2022-09-08 09:45:00
7.9,0.65,22.54,2022-09-08 10:00:00
9.6,0.7,20.79,2022-09-08 10:15:00
10.3,0.72,22.2,2022-09-08 10:30:00
6.9,0.74,23.5,2022-09-08 10:45:00
,0.0,,2022-09-08 11:00:00
5.2,0.67,23.15,2022-09-08 11:15:00
5.0,0.68,22.47,2022-09-08 11:30:00
17.3,0.61,24.31,2022-09-08 11:45:00
21.7,0.74,24.58,2022-09-08 12:00:00
27.2,0.83,24.33,2022-09-08 12:15:00
29.3,0.82,24.71,2022-09-08 12:30:00
24.3,0.73,24.72,2022-09-08 12:45:00
22.5,0.85,20.0,2022-09-08 13:00:00
17.4,0.88,23.34,2022-09-08 13:15:00
15.6,0.85,21.48,2022-09-08 13:30:00
16.5,0.81,25.76,2022-09-08 13:45:00
16.9,0.65,22.36,2022-09-08 14:00:00
14.3,0.63,19.38,2022-09-08 14:15:00
13.4,0.64,24.72,2022-09-08 14:30:00
8.8,0.65,22.2,2022-09-08 14:45:00
7.1,0.64,25.2,2022-09-08 15:00:00
7.5,0.56,26.6,2022-09-08 15:15:00
7.7,0.64,26.09,2022-09-08 15:30:00
28.1,0.6,24.45,2022-09-08 15:45:00
35.6,0.64,20.5,2022-09-08 16:00:00
26.3,0.71,28.04,2022-09-08 16:15:00
23.0,0.66,22.97,2022-09-08 16:30:00
48.2,0.59,25.18,2022-09-08 16:45:00
57.4,0.66,24.29,2022-09-08 17:00:00
38.3,0.7,23.86,2022-09-08 17:15:00
31.4,0.71,25.35,2022-09-08 17:30:00
37.6,0.74,24.97,2022-09-08 17:45:00
39.8,0.88,25.29,2022-09-08 18:00:00
52.3,0.92,22.18,2022-09-08 18:15:00
56.9,1.02,21.38,2022-09-08 18:30:00
60.2,0.94,20.64,2022-09-08 18:45:00
61.4,0.99,20.89,2022-09-08 19:00:00
51.4,1.01,20.61,2022-09-08 19:15:00
47.8,0.94,22.5,2022-09-08 19:30:00
56.2,0.85,24.1,2022-09-08 19:45:00
