pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,vws,wd,timestamp,nh3,benzene,toluene,xylene
45.0,101.0,10.1,80.3,6.3,0.54,50.9,5.7,26.6,43.0,1.8,0.4,188.0,2016-10-25 12:15:00,13.2,1.9,7.2,0.9
45.0,101.0,7.0,77.1,6.6,0.45,46.7,6.7,26.7,43.0,1.7,0.6,188.0,2016-10-25 12:30:00,13.4,1.9,7.2,0.9
40.0,90.0,8.5,78.4,6.6,0.4,48.5,8.8,26.4,44.0,2.2,0.3,188.0,2016-10-25 12:45:00,12.7,1.9,7.2,0.9
40.0,90.0,6.0,78.0,6.0,0.34,46.4,7.4,26.3,44.0,2.1,0.5,188.0,2016-10-25 13:00:00,13.3,1.6,7.2,0.9
40.0,90.0,6.0,79.7,6.6,0.32,47.2,7.4,26.9,43.0,1.6,0.6,188.0,2016-10-25 13:15:00,13.4,1.6,6.8,0.9
40.0,90.0,4.9,78.2,6.3,0.3,45.6,6.9,27.0,42.0,1.8,0.4,188.0,2016-10-25 13:30:00,13.8,1.6,6.4,0.9
39.0,88.0,7.4,79.5,6.0,0.27,48.3,8.6,26.8,42.0,2.1,0.5,188.0,2016-10-25 13:45:00,13.5,1.3,6.8,0.9
39.0,88.0,5.7,77.5,6.0,0.26,45.8,8.0,26.7,43.0,1.7,0.3,188.0,2016-10-25 14:00:00,13.8,1.6,7.2,0.5
39.0,88.0,7.6,78.0,6.0,0.27,47.8,7.6,26.7,42.0,2.1,0.9,188.0,2016-10-25 14:15:00,14.6,1.3,6.8,0.9
45.0,89.0,6.5,80.5,6.6,0.24,48.1,7.1,26.3,43.0,2.0,0.5,188.0,2016-10-25 14:45:00,14.9,1.3,6.4,0.9
45.0,89.0,7.0,81.6,6.8,0.25,49.2,8.6,25.9,44.0,1.6,-0.1,188.0,2016-10-25 15:00:00,14.4,1.3,6.0,0.9
45.0,89.0,7.0,81.4,7.1,0.25,49.0,9.2,26.1,44.0,2.2,0.7,188.0,2016-10-25 15:15:00,14.4,1.3,6.0,0.9
45.0,89.0,6.9,76.9,6.6,0.21,46.5,8.4,25.9,44.0,1.9,-0.1,188.0,2016-10-25 15:30:00,14.4,1.3,6.0,0.9
41.0,88.0,5.7,80.8,6.6,0.24,47.5,8.4,25.7,44.0,1.9,0.3,188.0,2016-10-25 15:45:00,14.8,1.3,6.4,0.9
41.0,88.0,6.4,78.4,6.0,0.22,46.9,8.0,25.5,43.0,2.4,0.4,188.0,2016-10-25 16:00:00,15.3,1.3,6.8,1.4
41.0,88.0,6.2,81.2,6.0,0.22,48.2,8.4,25.5,44.0,1.6,0.3,188.0,2016-10-25 16:15:00,14.6,1.3,6.8,0.9
48.0,81.0,10.8,87.2,6.6,0.24,55.2,9.6,25.3,44.0,1.4,0.6,188.0,2016-10-25 16:45:00,14.0,1.3,6.4,0.9
48.0,81.0,12.5,94.4,6.8,0.31,60.5,11.0,25.1,45.0,1.2,0.3,188.0,2016-10-25 17:00:00,14.0,1.3,6.4,0.9
48.0,81.0,16.5,99.1,7.3,0.41,66.0,12.9,24.8,46.0,1.3,0.2,188.0,2016-10-25 17:15:00,12.7,1.3,6.4,0.9
48.0,81.0,18.7,103.0,7.1,0.42,70.0,13.1,24.5,47.0,1.9,0.3,188.0,2016-10-25 17:30:00,13.2,1.3,6.4,0.9
64.0,129.0,25.1,110.0,6.3,0.49,78.9,14.9,24.3,47.0,1.3,0.3,188.0,2016-10-25 17:45:00,13.9,1.3,6.8,0.9
64.0,129.0,23.4,115.2,6.6,0.53,80.3,15.5,24.2,48.0,0.9,0.2,188.0,2016-10-25 18:00:00,15.4,1.3,7.2,0.9
64.0,129.0,16.5,110.2,6.3,0.49,72.0,13.5,23.7,48.0,0.4,0.2,188.0,2016-10-25 18:15:00,14.1,1.6,7.5,1.4
64.0,129.0,16.4,104.5,6.6,0.45,68.9,11.8,23.2,50.0,1.0,0.3,188.0,2016-10-25 18:30:00,14.1,1.9,8.3,1.9
66.0,123.0,18.2,105.5,9.7,0.49,70.9,12.0,22.7,52.0,1.6,0.4,188.0,2016-10-25 18:45:00,14.2,1.9,7.9,1.9
66.0,123.0,24.6,110.5,12.6,0.6,78.8,13.1,22.4,53.0,1.4,0.7,188.0,2016-10-25 19:00:00,14.6,1.9,7.9,1.4
66.0,123.0,30.8,113.0,14.7,0.65,85.1,13.1,22.1,54.0,1.5,0.4,188.0,2016-10-25 19:15:00,14.4,2.2,8.7,1.9
66.0,123.0,24.2,108.1,14.9,0.63,77.3,12.9,22.0,54.0,1.3,0.5,188.0,2016-10-25 19:30:00,15.0,2.6,8.3,1.4
82.0,138.0,27.4,110.4,15.7,0.64,81.0,14.1,22.0,54.0,1.3,0.4,188.0,2016-10-25 19:45:00,15.3,2.6,8.3,1.4
82.0,138.0,22.9,110.4,14.1,0.62,77.3,13.5,21.8,55.0,1.1,0.3,188.0,2016-10-25 20:00:00,14.5,2.6,8.7,1.9
82.0,138.0,31.9,115.6,14.4,0.62,87.5,14.9,21.7,55.0,1.3,0.3,188.0,2016-10-25 20:15:00,14.8,2.9,9.0,1.4
82.0,138.0,34.1,117.5,15.7,0.62,90.2,15.1,21.8,55.0,1.2,0.3,188.0,2016-10-25 20:30:00,15.0,2.9,9.4,1.9
68.0,134.0,27.6,113.4,15.7,0.55,82.7,13.9,21.8,55.0,1.4,0.3,188.0,2016-10-25 20:45:00,15.3,2.9,9.4,1.4
68.0,134.0,29.6,116.0,14.9,0.63,85.8,14.3,21.8,56.0,1.5,0.6,188.0,2016-10-25 21:00:00,14.8,2.9,9.4,2.4
68.0,134.0,25.8,110.2,14.7,0.62,79.6,12.9,21.6,56.0,1.6,0.4,188.0,2016-10-25 21:15:00,16.2,2.9,9.4,1.9
68.0,134.0,28.4,113.0,13.6,0.63,83.3,13.3,21.5,57.0,1.5,0.4,188.0,2016-10-25 21:30:00,14.8,2.9,9.4,2.4
63.0,122.0,36.0,119.2,14.1,0.72,92.7,14.7,21.5,57.0,1.5,0.3,188.0,2016-10-25 21:45:00,14.7,2.9,9.4,2.4
63.0,122.0,28.5,117.9,14.7,0.66,86.0,13.5,21.4,57.0,1.5,0.4,188.0,2016-10-25 22:00:00,15.2,2.9,9.4,1.9
63.0,122.0,26.2,110.2,13.9,0.56,79.8,11.8,21.5,56.0,2.0,0.4,188.0,2016-10-25 22:15:00,15.7,2.9,10.2,1.9
63.0,122.0,26.4,115.1,12.8,0.56,82.7,12.2,21.4,57.0,1.4,0.3,188.0,2016-10-25 22:30:00,14.7,2.9,9.8,1.9
64.0,111.0,25.0,116.0,13.4,0.55,82.0,12.7,21.3,57.0,1.4,0.4,188.0,2016-10-25 22:45:00,14.9,2.9,9.4,1.9
64.0,111.0,29.4,119.2,13.1,0.5,87.3,13.3,21.1,58.0,1.2,0.4,188.0,2016-10-25 23:00:00,12.7,2.6,9.4,1.9
64.0,111.0,23.7,113.6,12.8,0.47,79.7,12.2,21.0,58.0,1.5,0.5,188.0,2016-10-25 23:15:00,15.7,2.6,8.7,1.9
64.0,111.0,21.2,107.3,12.3,0.44,74.3,10.0,21.0,58.0,1.7,0.4,188.0,2016-10-25 23:30:00,16.4,2.6,8.7,1.4
64.0,116.0,18.1,108.5,11.5,0.58,72.5,10.0,21.0,59.0,2.1,0.6,188.0,2016-10-26 00:00:00,15.7,2.2,8.3,1.4
64.0,116.0,14.5,101.7,9.2,0.56,65.9,8.0,20.9,59.0,1.8,0.6,188.0,2016-10-26 00:15:00,16.0,2.2,8.3,0.9
64.0,116.0,12.9,102.3,7.6,0.54,64.9,8.4,20.9,59.0,1.5,0.5,188.0,2016-10-26 00:30:00,15.7,1.9,8.3,0.9
56.0,100.0,10.3,99.5,6.6,0.52,61.4,7.3,20.8,60.0,1.7,0.9,188.0,2016-10-26 00:45:00,15.4,1.6,7.2,0.9
56.0,100.0,8.6,96.4,6.6,0.49,58.3,6.7,20.7,60.0,1.9,0.7,188.0,2016-10-26 01:00:00,15.9,1.6,7.2,1.4
56.0,100.0,7.1,96.4,6.3,0.48,57.1,6.9,20.7,60.0,1.6,0.3,188.0,2016-10-26 01:15:00,15.9,1.6,7.2,0.9
56.0,100.0,5.3,93.8,6.3,0.45,54.2,5.9,20.6,60.0,1.3,0.3,188.0,2016-10-26 01:30:00,15.8,1.6,7.2,0.9
50.0,89.0,3.8,90.4,6.6,0.42,51.2,5.3,20.6,60.0,1.0,0.2,188.0,2016-10-26 01:45:00,15.4,1.3,6.8,0.9
50.0,89.0,3.4,89.9,6.0,0.41,50.6,5.9,20.6,60.0,0.9,0.4,188.0,2016-10-26 02:00:00,15.2,1.3,6.4,0.5
50.0,89.0,3.3,89.5,5.8,0.4,50.2,6.7,20.5,60.0,0.9,0.2,188.0,2016-10-26 02:15:00,15.0,1.3,6.4,0.1
50.0,89.0,3.1,88.5,5.0,0.39,49.6,6.7,20.4,60.0,1.8,0.2,188.0,2016-10-26 02:30:00,15.7,1.3,6.4,0.1
52.0,90.0,3.6,85.5,5.2,0.38,48.5,20.6,20.5,60.0,1.8,0.3,188.0,2016-10-26 02:45:00,15.5,1.3,6.4,0.1
52.0,90.0,7.4,92.3,5.2,0.44,55.0,,20.5,60.0,1.6,0.3,188.0,2016-10-26 03:00:00,14.6,1.3,6.0,0.1
52.0,90.0,11.9,96.6,5.2,0.45,61.2,7.8,20.5,60.0,1.5,0.3,188.0,2016-10-26 03:15:00,14.8,1.3,6.0,0.5
52.0,90.0,13.2,99.8,6.0,0.47,63.9,11.4,20.4,60.0,1.4,0.5,188.0,2016-10-26 03:30:00,15.3,1.0,5.7,0.1
63.0,100.0,11.8,99.3,6.6,0.44,62.4,10.6,20.5,60.0,1.4,0.4,188.0,2016-10-26 03:45:00,13.6,1.0,6.0,0.1
63.0,100.0,17.5,107.9,6.8,0.44,71.6,12.9,20.4,60.0,1.3,0.3,188.0,2016-10-26 04:15:00,14.9,1.0,5.7,0.1
63.0,100.0,18.6,106.4,6.8,0.46,71.7,13.3,20.3,60.0,1.5,0.3,188.0,2016-10-26 04:30:00,15.3,1.0,5.7,0.1
66.0,101.0,21.4,106.0,6.8,0.46,73.8,12.2,20.4,60.0,1.4,0.4,188.0,2016-10-26 04:45:00,15.7,1.0,5.7,0.1
66.0,101.0,17.7,107.7,6.8,0.45,71.7,12.2,20.3,60.0,1.3,0.5,188.0,2016-10-26 05:00:00,14.9,1.0,5.7,0.1
66.0,101.0,28.0,109.6,6.0,0.48,81.1,12.7,20.2,60.0,1.5,0.4,188.0,2016-10-26 05:15:00,13.6,1.0,5.7,0.1
66.0,101.0,29.4,110.5,6.6,0.5,82.7,13.1,20.2,60.0,1.7,0.4,188.0,2016-10-26 05:30:00,16.0,1.0,6.0,0.1
69.0,113.0,27.2,110.5,6.6,0.52,81.0,12.9,20.3,60.0,1.6,0.4,188.0,2016-10-26 05:45:00,14.4,1.0,6.0,0.1
69.0,113.0,39.2,119.6,6.8,0.54,95.6,13.9,20.2,61.0,1.5,0.3,188.0,2016-10-26 06:00:00,14.2,1.3,6.0,0.1
69.0,113.0,38.1,117.7,6.6,0.56,93.6,13.3,20.3,61.0,1.8,0.3,188.0,2016-10-26 06:30:00,15.0,1.3,6.0,0.1
75.0,138.0,46.2,125.8,7.3,0.62,104.6,14.3,21.1,59.0,1.4,0.2,188.0,2016-10-26 07:00:00,15.3,1.3,6.4,0.1
75.0,138.0,43.7,121.3,7.9,0.65,99.9,13.7,21.6,58.0,1.7,0.2,188.0,2016-10-26 07:15:00,14.8,1.6,6.8,0.1
75.0,138.0,52.9,125.0,7.9,0.71,109.5,14.5,22.1,57.0,1.4,0.2,188.0,2016-10-26 07:30:00,15.8,1.6,6.8,0.9
72.0,94.0,53.9,112.8,7.1,0.69,103.9,13.7,22.6,56.0,1.6,0.3,188.0,2016-10-26 07:45:00,14.8,1.9,7.5,0.9
72.0,94.0,43.4,109.0,6.6,0.64,93.3,12.3,22.7,55.0,2.0,0.3,188.0,2016-10-26 08:00:00,15.9,1.9,7.2,0.9
72.0,94.0,35.3,98.1,5.2,0.58,81.0,11.2,22.9,54.0,2.5,0.3,188.0,2016-10-26 08:15:00,17.4,2.2,7.5,0.5
72.0,94.0,29.2,96.3,4.7,0.54,74.8,9.6,23.1,53.0,2.8,0.3,188.0,2016-10-26 08:30:00,16.7,2.2,7.2,0.1
60.0,109.0,27.6,96.3,3.7,0.55,73.7,10.8,23.6,52.0,2.3,0.4,188.0,2016-10-26 08:45:00,15.7,2.2,7.2,0.9
60.0,109.0,20.5,88.2,3.7,0.52,63.6,9.6,23.5,52.0,2.8,0.3,188.0,2016-10-26 09:00:00,15.7,1.9,6.8,0.9
60.0,109.0,17.2,90.1,4.5,0.48,61.8,9.2,23.9,52.0,2.2,0.4,188.0,2016-10-26 09:15:00,15.2,1.6,6.4,0.9
60.0,109.0,15.6,89.3,4.5,0.48,60.2,9.6,24.7,50.0,1.7,0.4,188.0,2016-10-26 09:30:00,14.4,1.6,6.8,0.9
49.0,93.0,10.7,91.2,2.9,37.5,57.1,9.8,25.4,48.0,1.8,0.4,188.0,2016-10-26 10:00:00,14.7,1.6,6.4,0.9
49.0,93.0,8.0,81.4,2.6,0.52,49.7,8.4,24.8,48.0,3.0,0.5,188.0,2016-10-26 10:30:00,13.9,1.6,6.0,0.5
49.0,98.0,10.3,84.4,2.4,0.49,53.3,8.6,25.2,48.0,2.3,-0.1,188.0,2016-10-26 10:45:00,13.2,1.6,6.0,0.9
49.0,98.0,7.5,83.3,,0.6,50.4,8.4,25.3,47.0,2.6,1.6,188.0,2016-10-26 11:15:00,14.6,1.6,5.7,0.9
49.0,98.0,8.9,75.0,3.4,0.53,47.1,8.0,25.3,47.0,2.6,1.2,188.0,2016-10-26 11:30:00,13.4,1.6,6.0,0.5
48.0,90.0,414.4,43.8,4.5,0.48,356.5,6.3,25.5,46.0,2.6,1.6,188.0,2016-10-26 12:00:00,,1.6,6.0,0.5
48.0,90.0,8.4,56.6,5.0,0.49,36.9,179.1,25.6,46.0,2.5,1.0,188.0,2016-10-26 12:15:00,9.4,1.3,4.9,0.9
48.0,90.0,8.6,53.8,5.5,0.35,35.6,,25.5,46.0,2.5,0.7,188.0,2016-10-26 12:30:00,11.6,1.3,4.9,0.5
44.0,97.0,9.1,55.8,6.6,0.3,37.1,,26.0,45.0,2.2,0.5,188.0,2016-10-26 12:45:00,12.4,1.3,4.1,0.1
44.0,97.0,6.0,45.1,6.6,0.27,28.9,,26.3,45.0,2.0,0.4,187.0,2016-10-26 13:00:00,10.6,1.3,3.8,0.1
44.0,97.0,5.4,44.7,7.3,0.29,28.1,,26.0,45.0,2.7,1.0,188.0,2016-10-26 13:15:00,11.6,1.0,3.0,0.1
44.0,97.0,8.5,52.5,7.3,0.3,34.8,,26.0,45.0,2.1,0.5,188.0,2016-10-26 13:30:00,10.8,1.3,3.0,0.1
45.0,96.0,6.4,52.8,8.9,0.3,33.3,,26.4,45.0,1.7,0.4,188.0,2016-10-26 13:45:00,12.1,1.0,3.0,0.5
45.0,96.0,5.2,55.1,9.4,0.3,33.5,,26.3,44.0,2.0,0.4,188.0,2016-10-26 14:00:00,12.2,1.3,3.0,0.5
45.0,96.0,6.2,54.5,10.0,0.31,34.1,,26.3,45.0,1.9,0.5,188.0,2016-10-26 14:15:00,13.7,1.3,3.4,0.1
45.0,96.0,8.5,50.6,9.4,0.38,33.8,,26.0,45.0,1.5,0.4,188.0,2016-10-26 14:30:00,17.2,1.3,3.4,0.9
41.0,91.0,7.1,56.4,9.2,0.45,35.8,,25.9,45.0,1.8,-0.1,188.0,2016-10-26 14:45:00,17.4,1.3,3.8,0.5
41.0,91.0,10.7,63.0,10.5,0.38,42.1,,26.2,44.0,1.9,0.4,188.0,2016-10-26 15:15:00,19.7,1.3,4.1,0.1
41.0,91.0,7.0,67.7,10.5,0.34,41.6,,25.9,45.0,1.6,0.7,188.0,2016-10-26 15:30:00,20.0,1.3,3.4,0.1
43.0,89.0,12.2,76.0,10.5,0.34,50.4,,25.9,45.0,1.9,0.9,188.0,2016-10-26 15:45:00,18.8,1.0,3.4,0.1
43.0,89.0,14.5,79.9,10.0,0.34,54.2,,25.8,45.0,1.3,0.4,188.0,2016-10-26 16:00:00,20.0,1.3,3.8,0.5
43.0,89.0,7.6,64.5,8.9,0.38,40.5,,25.8,46.0,0.8,0.3,187.0,2016-10-26 16:15:00,26.8,1.3,3.8,0.5
43.0,89.0,7.7,62.0,9.4,0.45,39.3,,25.6,46.0,1.1,0.4,188.0,2016-10-26 16:30:00,27.6,1.3,4.1,0.1
44.0,86.0,12.9,73.9,8.9,0.46,49.8,,25.4,46.0,1.4,1.0,188.0,2016-10-26 16:45:00,26.3,1.3,4.5,0.5
44.0,86.0,10.0,79.3,9.4,0.46,50.3,,25.3,47.0,0.9,0.4,188.0,2016-10-26 17:00:00,29.7,1.3,4.5,0.1
44.0,86.0,13.3,94.8,10.2,0.47,61.2,,25.1,47.0,1.1,1.8,188.0,2016-10-26 17:15:00,23.1,1.3,4.9,0.5
44.0,86.0,8.1,94.9,10.5,0.45,57.1,,24.7,48.0,0.5,0.2,188.0,2016-10-26 17:30:00,24.8,2.2,7.2,1.4
52.0,105.0,5.5,88.7,11.3,0.42,51.7,,24.1,49.0,0.5,0.3,188.0,2016-10-26 17:45:00,23.7,4.8,11.7,1.9
52.0,105.0,8.6,103.0,8.6,0.42,61.8,,23.8,50.0,0.7,0.3,188.0,2016-10-26 18:00:00,19.7,4.1,10.6,1.9
52.0,105.0,9.3,105.3,5.0,0.42,63.5,,23.7,50.0,0.6,1.2,189.0,2016-10-26 18:15:00,20.8,3.8,10.2,1.4
52.0,105.0,12.5,100.6,4.7,0.42,63.8,,23.3,53.0,1.3,0.8,188.0,2016-10-26 18:30:00,20.9,3.8,10.9,1.4
66.0,122.0,27.2,117.7,4.7,0.44,84.6,,22.5,57.0,1.0,0.2,187.0,2016-10-26 19:00:00,18.7,3.5,11.7,1.4
66.0,122.0,28.7,116.2,5.5,0.42,85.1,,22.5,56.0,1.3,0.3,187.0,2016-10-26 19:15:00,19.2,3.5,11.3,2.4
66.0,122.0,26.4,122.6,4.7,0.45,86.7,,22.4,56.0,1.1,0.2,187.0,2016-10-26 19:30:00,19.0,3.5,10.2,1.9
81.0,138.0,34.2,124.6,5.0,0.47,94.1,,22.1,57.0,1.1,0.2,187.0,2016-10-26 19:45:00,17.8,3.5,10.2,1.9
81.0,138.0,30.9,121.6,5.5,0.49,89.9,,22.1,56.0,1.7,0.3,187.0,2016-10-26 20:00:00,20.4,3.2,9.8,1.4
81.0,138.0,28.3,119.2,4.7,0.52,86.4,,22.0,53.0,1.6,0.4,188.0,2016-10-26 20:15:00,19.7,3.2,9.8,1.4
81.0,138.0,33.7,126.3,5.0,0.53,94.6,,21.8,53.0,2.0,1.2,188.0,2016-10-26 20:30:00,16.9,3.2,10.2,1.4
75.0,140.0,31.0,117.7,5.5,0.54,87.8,,21.8,52.0,2.0,-0.1,189.0,2016-10-26 20:45:00,18.4,3.2,9.8,1.4
75.0,140.0,28.9,119.4,6.0,0.55,87.0,,21.7,52.0,1.8,1.8,188.0,2016-10-26 21:00:00,19.7,3.2,9.8,1.4
75.0,140.0,27.8,122.8,5.5,0.56,87.8,,21.5,52.0,2.0,-0.1,189.0,2016-10-26 21:15:00,18.8,2.9,9.4,1.4
75.0,140.0,23.0,118.4,4.5,0.58,81.7,,21.5,52.0,1.9,-0.1,189.0,2016-10-26 21:30:00,20.0,2.9,9.4,1.4
72.0,138.0,32.6,129.9,4.5,0.61,95.6,,21.3,52.0,1.7,0.8,188.0,2016-10-26 21:45:00,16.1,2.9,9.0,1.4
72.0,138.0,25.7,126.1,5.5,0.62,88.1,,21.1,53.0,2.0,1.2,188.0,2016-10-26 22:00:00,18.9,2.9,9.4,1.4
72.0,138.0,25.3,122.4,5.2,0.62,85.7,,21.0,54.0,2.0,1.2,188.0,2016-10-26 22:15:00,20.6,2.9,9.0,0.9
72.0,138.0,25.3,123.0,5.2,0.62,86.0,,21.0,54.0,1.8,-0.1,189.0,2016-10-26 22:30:00,20.1,2.6,9.4,1.4
82.0,94.0,22.6,122.0,5.8,0.63,83.4,,20.9,55.0,1.7,1.6,189.0,2016-10-26 22:45:00,19.5,2.6,9.0,1.4
82.0,94.0,26.2,127.8,5.2,0.64,89.2,,20.9,55.0,1.8,-0.1,189.0,2016-10-26 23:00:00,19.7,2.6,9.0,1.4
82.0,94.0,22.0,119.2,5.5,0.65,81.2,,20.9,55.0,2.4,0.6,188.0,2016-10-26 23:15:00,21.3,2.6,8.3,0.9
82.0,94.0,17.7,113.9,5.0,0.65,75.0,,20.9,55.0,2.2,0.6,188.0,2016-10-26 23:30:00,22.7,2.6,8.3,0.9
69.0,143.0,17.3,114.7,4.2,0.65,75.0,,20.9,56.0,2.1,1.2,188.0,2016-10-26 23:45:00,21.8,2.6,7.9,0.9
69.0,143.0,14.3,109.2,5.2,0.11,69.7,,20.8,56.0,2.4,1.2,188.0,2016-10-27 00:00:00,23.9,2.2,7.9,1.4
69.0,143.0,10.5,106.2,6.8,0.08,65.0,,20.8,57.0,2.1,0.8,188.0,2016-10-27 00:15:00,24.4,2.2,7.9,1.4
69.0,143.0,8.7,104.0,7.1,0.08,62.3,,20.7,58.0,2.2,1.4,188.0,2016-10-27 00:30:00,23.4,2.2,6.8,0.9
56.0,122.0,7.6,102.8,7.6,0.07,60.9,,20.6,60.0,2.0,0.5,188.0,2016-10-27 00:45:00,22.8,2.2,6.8,0.9
56.0,122.0,6.9,102.6,8.4,0.07,60.1,,20.4,60.0,1.5,0.8,188.0,2016-10-27 01:00:00,22.9,1.9,6.8,0.5
56.0,122.0,5.5,104.2,8.6,0.06,59.8,,20.4,60.0,1.7,0.5,188.0,2016-10-27 01:15:00,23.2,1.9,6.4,0.5
56.0,122.0,4.6,101.5,8.9,0.05,57.7,,20.6,60.0,1.6,0.8,188.0,2016-10-27 01:30:00,23.0,1.9,6.4,0.5
83.0,149.0,3.8,99.8,8.9,0.03,56.2,,20.6,60.0,1.3,0.6,188.0,2016-10-27 01:45:00,23.4,1.9,6.4,0.1
83.0,149.0,3.8,100.0,8.4,0.02,56.3,,20.4,61.0,1.5,0.4,188.0,2016-10-27 02:00:00,22.5,1.6,6.0,0.1
83.0,149.0,3.6,97.0,8.6,0.02,54.4,,20.5,60.0,1.7,0.6,188.0,2016-10-27 02:15:00,22.9,1.6,6.0,0.1
59.0,111.0,9.1,112.0,9.2,0.02,67.0,,20.5,60.0,1.3,0.4,188.0,2016-10-27 03:15:00,20.7,1.6,6.0,0.1
59.0,111.0,11.1,116.4,8.4,0.02,70.9,,20.5,59.0,1.4,0.5,188.0,2016-10-27 03:30:00,19.2,1.6,5.7,0.1
55.0,114.0,13.2,114.7,8.1,0.02,71.7,,20.5,59.0,1.7,0.6,188.0,2016-10-27 03:45:00,20.5,1.6,5.7,0.1
55.0,114.0,21.2,124.8,7.9,0.02,83.5,,20.4,60.0,1.8,0.7,188.0,2016-10-27 04:00:00,19.2,1.6,5.7,0.1
55.0,114.0,15.5,120.7,7.6,0.02,76.7,,20.4,60.0,1.6,0.4,188.0,2016-10-27 04:15:00,23.2,1.3,5.7,0.1
55.0,114.0,18.1,119.2,7.3,0.02,78.1,,20.4,60.0,1.4,0.4,188.0,2016-10-27 04:30:00,22.4,1.6,5.7,0.1
97.0,94.0,21.5,129.3,8.4,0.02,86.3,,20.4,60.0,1.6,1.1,188.0,2016-10-27 04:45:00,20.0,1.9,5.7,0.1
97.0,94.0,20.0,123.3,8.6,0.02,81.9,,20.4,60.0,2.0,0.7,188.0,2016-10-27 05:00:00,22.4,1.9,5.7,0.1
97.0,94.0,18.7,123.5,8.9,0.02,80.9,,20.4,60.0,2.0,0.5,188.0,2016-10-27 05:15:00,23.7,1.9,6.0,0.1
97.0,94.0,18.1,119.9,8.9,0.02,78.4,,20.4,60.0,2.0,0.6,188.0,2016-10-27 05:30:00,24.8,2.2,6.4,0.5
56.0,94.0,23.7,126.0,8.4,0.02,86.2,,20.6,59.0,2.0,0.8,188.0,2016-10-27 05:45:00,22.7,2.2,6.4,0.1
56.0,94.0,25.3,131.6,7.3,0.02,90.7,,20.6,59.0,2.1,0.5,188.0,2016-10-27 06:00:00,20.5,2.6,6.4,0.1
56.0,94.0,26.2,128.6,5.2,0.02,89.7,,20.7,59.0,1.8,0.6,188.0,2016-10-27 06:15:00,23.9,2.6,6.4,0.1
56.0,94.0,22.9,123.0,3.7,0.03,84.1,,20.8,58.0,1.9,0.4,188.0,2016-10-27 06:30:00,24.4,2.6,6.4,0.1
76.0,147.0,27.2,128.4,3.9,0.07,90.4,,20.9,58.0,1.9,0.4,188.0,2016-10-27 06:45:00,22.3,2.6,6.4,0.1
76.0,147.0,25.1,126.1,3.1,0.07,87.6,,21.0,58.0,2.0,0.4,188.0,2016-10-27 07:00:00,22.8,2.2,6.8,0.5
76.0,147.0,21.0,120.7,3.7,0.08,81.3,,21.1,58.0,2.3,0.7,188.0,2016-10-27 07:15:00,25.1,2.2,6.4,0.9
76.0,147.0,21.5,119.2,4.2,0.08,80.8,,21.6,57.0,2.2,1.8,188.0,2016-10-27 07:30:00,23.9,2.2,6.8,0.5
61.0,125.0,20.5,119.8,4.2,0.08,80.4,,21.6,56.0,2.2,0.8,188.0,2016-10-27 07:45:00,23.7,2.2,6.4,0.1
61.0,125.0,16.9,116.6,3.4,0.08,75.7,,21.7,56.0,2.3,0.7,188.0,2016-10-27 08:00:00,24.6,2.2,6.4,0.5
61.0,125.0,17.7,118.1,3.1,0.08,77.3,,22.5,55.0,2.1,0.6,188.0,2016-10-27 08:15:00,23.2,2.2,6.4,0.1
61.0,125.0,16.5,117.7,3.4,0.08,76.0,,23.3,52.0,2.4,-0.1,188.0,2016-10-27 08:30:00,22.4,1.9,6.8,0.9
51.0,114.0,16.5,117.9,3.1,0.09,76.1,,23.8,50.0,2.2,-0.1,189.0,2016-10-27 08:45:00,21.3,1.9,6.4,0.9
51.0,114.0,13.3,113.7,3.7,0.07,71.3,,24.4,49.0,1.9,0.7,188.0,2016-10-27 09:00:00,21.1,1.9,6.4,0.9
51.0,114.0,11.3,109.4,4.5,0.07,67.4,,24.9,48.0,2.1,0.5,188.0,2016-10-27 09:15:00,21.4,1.6,6.0,0.9
51.0,114.0,9.8,106.6,3.7,0.07,64.7,,25.2,47.0,1.6,0.6,188.0,2016-10-27 09:30:00,22.2,1.6,6.4,0.9
38.0,99.0,10.3,108.1,3.9,0.06,66.0,,25.9,46.0,1.9,0.4,188.0,2016-10-27 09:45:00,20.4,1.6,6.8,0.9
38.0,99.0,9.7,104.9,4.2,0.06,63.8,,25.8,46.0,1.7,0.8,188.0,2016-10-27 10:00:00,21.4,1.6,6.4,0.9
38.0,99.0,8.7,101.0,3.9,0.05,60.7,,26.0,46.0,2.0,1.0,188.0,2016-10-27 10:15:00,21.2,1.6,6.4,0.9
38.0,99.0,7.5,91.4,3.9,0.06,54.7,,26.0,46.0,2.0,-0.1,188.0,2016-10-27 10:30:00,20.9,1.6,6.0,0.1
53.0,109.0,5.5,85.7,4.5,0.05,50.2,,26.7,45.0,1.6,-0.1,189.0,2016-10-27 10:45:00,20.6,1.6,5.7,0.9
53.0,109.0,7.0,81.2,5.0,0.02,48.9,,26.7,45.0,1.9,-0.1,194.0,2016-10-27 11:00:00,18.8,1.6,5.7,0.5
53.0,109.0,13.4,77.8,4.5,0.01,52.3,,26.8,45.0,2.2,-0.1,230.0,2016-10-27 11:15:00,19.2,1.9,5.3,0.1
53.0,109.0,13.7,79.9,5.0,0.02,53.6,,27.1,44.0,1.5,-0.1,230.0,2016-10-27 11:30:00,16.8,1.9,4.9,0.9
